id,menu_id,total,estado,restaurante_id,usuario_id,fecha_creacion
24320,280,36.61,PICKED_UP,144,4138,2025-06-01 19:50:31
24321,48,83.99,READY,26,6657,2025-06-01 19:48:35
24322,130,34.57,CANCELLED,7,5908,2025-06-01 19:55:40
24323,672,15.99,PICKED_UP,133,7100,2025-06-01 19:51:49
24324,6,78.79,CANCELLED,3,1966,2025-06-01 19:45:23
24325,560,74.83,CANCELLED,19,2368,2025-06-01 19:59:37
24326,623,39.44,READY,97,7050,2025-06-01 19:51:17
24327,161,95.4,PICKED_UP,123,1325,2025-06-01 19:59:50
24328,153,87.86,CANCELLED,68,7692,2025-06-01 19:49:42
24329,70,69.08,PICKED_UP,198,4816,2025-06-01 19:56:53
24330,480,98.08,PICKED_UP,13,3980,2025-06-01 19:44:58
24331,601,64.89,READY,120,1761,2025-06-01 19:55:41
24332,7,23.75,CANCELLED,90,850,2025-06-01 19:48:32
24333,686,36.41,READY,195,4747,2025-06-01 19:58:42
24334,494,79.48,PICKED_UP,65,2296,2025-06-01 19:53:18
24335,28,70.75,PENDING,122,7854,2025-06-01 20:01:04
24336,624,48.06,PENDING,147,22,2025-06-01 19:51:06
24337,420,84.97,CANCELLED,137,7322,2025-06-01 19:48:50
24338,425,26.14,CANCELLED,190,3185,2025-06-01 19:50:43
24339,355,89.86,PENDING,64,367,2025-06-01 19:54:45
24340,782,43.33,PICKED_UP,35,1905,2025-06-01 19:43:35
24341,481,80.41,READY,177,461,2025-06-01 19:51:19
24342,407,50.17,PICKED_UP,183,934,2025-06-01 19:52:03
24343,376,68.47,READY,57,1474,2025-06-01 20:00:48
24344,147,90.65,READY,123,6310,2025-06-01 19:44:00
24345,358,98.56,READY,172,4646,2025-06-01 19:47:09
24346,644,30.39,PENDING,144,3293,2025-06-01 19:58:21
24347,422,37.74,CANCELLED,13,7482,2025-06-01 19:47:23
24348,157,58.72,CANCELLED,82,7596,2025-06-01 19:53:17
24349,27,69.15,CANCELLED,13,4950,2025-06-01 19:44:45
24350,331,34.46,CANCELLED,47,6026,2025-06-01 19:56:33
24351,325,53.7,PENDING,83,3723,2025-06-01 19:45:32
24352,2,79.09,PENDING,73,1449,2025-06-01 19:57:36
24353,405,9.52,PENDING,190,4288,2025-06-01 19:45:51
24354,114,13.93,PICKED_UP,176,7515,2025-06-01 19:49:21
24355,74,6.65,CANCELLED,181,1354,2025-06-01 19:56:10
24356,617,95.01,READY,143,5002,2025-06-01 19:48:41
24357,302,53.2,PENDING,53,7475,2025-06-01 19:57:08
24358,176,80.71,CANCELLED,110,697,2025-06-01 19:53:51
24359,659,33.45,READY,31,3512,2025-06-01 19:52:12
24360,639,82.65,CANCELLED,89,2260,2025-06-01 19:59:49
24361,428,90.56,PENDING,195,2723,2025-06-01 19:44:08
24362,660,74.96,PICKED_UP,34,7423,2025-06-01 19:54:14
24363,356,70.21,READY,143,1821,2025-06-01 19:58:41
24364,444,50.35,PENDING,182,4417,2025-06-01 19:51:22
24365,541,25.74,CANCELLED,150,2086,2025-06-01 19:53:12
24366,119,9.6,READY,94,7743,2025-06-01 19:47:27
24367,76,84.05,PICKED_UP,162,3965,2025-06-01 19:57:43
24368,11,45.7,PENDING,184,2915,2025-06-01 19:46:00
24369,254,36.8,CANCELLED,10,7987,2025-06-01 19:44:51
24370,46,43.8,PICKED_UP,196,6361,2025-06-01 19:45:13
24371,352,51.16,CANCELLED,179,328,2025-06-01 19:49:27
24372,469,90.76,READY,189,4443,2025-06-01 20:01:05
24373,442,47.73,CANCELLED,166,2376,2025-06-01 19:50:37
24374,350,81.68,READY,30,1856,2025-06-01 19:46:46
24375,37,35.66,PENDING,184,4457,2025-06-01 19:45:14
24376,643,33.49,READY,140,3421,2025-06-01 19:49:47
24377,705,50.39,READY,69,2961,2025-06-01 19:56:00
24378,318,65.85,CANCELLED,31,1522,2025-06-01 19:48:36
24379,160,6.99,PICKED_UP,117,4039,2025-06-01 19:58:13
24380,352,31.26,READY,182,3655,2025-06-01 19:55:55
24381,285,52.1,PENDING,93,7974,2025-06-01 19:45:20
24382,757,21.63,CANCELLED,175,1434,2025-06-01 19:59:23
24383,243,58.84,PICKED_UP,88,5278,2025-06-01 19:48:34
24384,234,24.92,READY,193,5883,2025-06-01 19:53:28
24385,546,79.5,CANCELLED,86,1203,2025-06-01 19:46:05
24386,740,35.68,PICKED_UP,133,6648,2025-06-01 19:46:08
24387,513,38.24,READY,19,5859,2025-06-01 19:48:22
24388,102,97.64,CANCELLED,50,5209,2025-06-01 19:52:21
24389,397,11.63,READY,57,1518,2025-06-01 19:59:48
24390,672,34.22,PENDING,70,6470,2025-06-01 19:58:39
24391,624,13.01,PICKED_UP,47,2990,2025-06-01 19:57:59
24392,313,94.79,READY,111,4402,2025-06-01 19:53:54
24393,582,34.72,CANCELLED,137,6194,2025-06-01 19:50:31
24394,729,40.96,CANCELLED,94,7345,2025-06-01 19:53:46
24395,559,38.95,CANCELLED,175,1242,2025-06-01 19:44:36
24396,344,46.38,PICKED_UP,152,6826,2025-06-01 19:54:55
24397,770,77.11,CANCELLED,110,2747,2025-06-01 19:54:27
24398,38,85.2,CANCELLED,103,2482,2025-06-01 19:44:59
24399,685,73.17,PICKED_UP,167,2866,2025-06-01 19:48:53
24400,366,97.24,PICKED_UP,89,1638,2025-06-01 19:54:40
24401,617,93.18,CANCELLED,78,3531,2025-06-01 19:51:00
24402,86,76.29,PICKED_UP,159,65,2025-06-01 19:44:08
24403,731,57.95,PICKED_UP,89,4614,2025-06-01 19:48:53
24404,133,73.03,CANCELLED,102,5662,2025-06-01 19:50:52
24405,363,25.75,PENDING,42,2912,2025-06-01 19:59:37
24406,605,45.28,READY,141,134,2025-06-01 19:47:04
24407,435,36.14,CANCELLED,83,2124,2025-06-01 19:48:51
24408,387,17.15,CANCELLED,105,2756,2025-06-01 19:45:24
24409,557,16.96,READY,17,7923,2025-06-01 19:51:05
24410,340,32.51,READY,195,2232,2025-06-01 19:56:23
24411,376,11.46,CANCELLED,131,314,2025-06-01 19:58:12
24412,626,26.3,PENDING,44,768,2025-06-01 19:58:40
24413,783,62.19,CANCELLED,185,6086,2025-06-01 19:51:52
24414,56,67.13,CANCELLED,129,3752,2025-06-01 19:48:13
24415,504,36.65,READY,186,6622,2025-06-01 19:45:10
24416,352,45.94,CANCELLED,122,6306,2025-06-01 19:49:30
24417,145,29.45,PENDING,142,7223,2025-06-01 19:50:47
24418,61,24.84,PICKED_UP,15,3868,2025-06-01 19:48:53
24419,75,46.97,PENDING,122,7306,2025-06-01 19:49:09
24420,653,67.11,PENDING,155,788,2025-06-01 19:56:39
24421,682,60.58,PENDING,55,6639,2025-06-01 19:52:02
24422,467,16.16,READY,172,1776,2025-06-01 19:55:38
24423,212,98.12,READY,104,1573,2025-06-01 19:51:06
24424,183,97.99,PICKED_UP,35,3793,2025-06-01 19:57:09
24425,570,60.44,READY,88,6417,2025-06-01 19:53:14
24426,644,80.47,PENDING,50,7688,2025-06-01 19:50:01
24427,307,87.85,READY,197,6278,2025-06-01 19:54:47
24428,172,91.41,PICKED_UP,127,3239,2025-06-01 19:55:01
24429,319,60.06,READY,113,7283,2025-06-01 19:43:53
24430,412,70.12,READY,129,336,2025-06-01 19:59:50
24431,411,93.11,READY,96,1377,2025-06-01 19:50:09
24432,786,7.62,CANCELLED,37,4554,2025-06-01 19:54:01
24433,364,96.83,PICKED_UP,14,4374,2025-06-01 19:52:41
24434,455,20.13,CANCELLED,65,7481,2025-06-01 19:53:21
24435,468,33.85,PENDING,94,3671,2025-06-01 19:46:37
24436,682,92.74,CANCELLED,62,511,2025-06-01 19:52:36
24437,690,57.47,PENDING,140,5734,2025-06-01 19:55:01
24438,758,37.01,PENDING,81,4103,2025-06-01 20:00:39
24439,564,51.14,PICKED_UP,32,7075,2025-06-01 19:52:35
24440,274,46.06,CANCELLED,29,2454,2025-06-01 19:55:31
24441,523,57.97,READY,44,7218,2025-06-01 19:52:30
24442,777,87.8,PENDING,72,4999,2025-06-01 19:45:52
24443,443,43.3,CANCELLED,38,3627,2025-06-01 19:55:29
24444,208,43.12,PICKED_UP,32,213,2025-06-01 19:46:20
24445,434,42.25,PICKED_UP,116,4364,2025-06-01 19:47:47
24446,35,29.66,PICKED_UP,98,7552,2025-06-01 19:46:55
24447,507,6.69,PENDING,43,1596,2025-06-01 19:53:11
24448,446,12.39,READY,49,7620,2025-06-01 19:44:19
24449,740,92.86,PENDING,59,6786,2025-06-01 19:54:12
24450,460,24.92,PICKED_UP,71,4491,2025-06-01 19:56:23
24451,560,29.14,READY,112,1293,2025-06-01 19:59:28
24452,254,46.75,READY,64,7558,2025-06-01 19:46:30
24453,350,40.15,PENDING,133,3424,2025-06-01 19:46:22
24454,668,69.94,READY,85,4856,2025-06-01 20:00:42
24455,375,82.31,READY,134,978,2025-06-01 19:59:17
24456,540,13.92,PICKED_UP,124,5853,2025-06-01 19:57:51
24457,554,59.0,READY,105,533,2025-06-01 19:55:03
24458,139,65.08,READY,63,7768,2025-06-01 19:59:04
24459,571,82.34,READY,69,1324,2025-06-01 19:53:49
24460,559,42.34,CANCELLED,124,1046,2025-06-01 19:48:16
24461,436,53.62,CANCELLED,47,6964,2025-06-01 19:51:26
24462,115,68.09,PICKED_UP,189,2475,2025-06-01 19:55:03
24463,693,86.71,READY,135,1881,2025-06-01 19:56:08
24464,736,15.36,READY,90,5421,2025-06-01 19:43:33
24465,725,81.68,CANCELLED,151,4635,2025-06-01 19:44:52
24466,140,63.4,PICKED_UP,53,7144,2025-06-01 19:43:59
24467,574,72.47,PENDING,32,101,2025-06-01 19:58:33
24468,230,29.56,CANCELLED,67,4544,2025-06-01 19:56:08
24469,9,49.71,PENDING,149,2439,2025-06-01 19:54:03
24470,485,60.86,PENDING,89,3634,2025-06-01 19:57:07
24471,580,96.98,PICKED_UP,69,2596,2025-06-01 19:58:01
24472,719,40.32,CANCELLED,181,4255,2025-06-01 19:45:51
24473,235,84.52,PENDING,120,998,2025-06-01 19:45:43
24474,183,7.7,CANCELLED,2,3212,2025-06-01 20:00:42
24475,620,64.62,PENDING,8,1092,2025-06-01 19:44:23
24476,558,58.23,PICKED_UP,166,4014,2025-06-01 19:58:49
24477,756,96.7,READY,18,5930,2025-06-01 19:46:16
24478,88,64.58,PENDING,155,1148,2025-06-01 19:52:17
24479,281,33.36,CANCELLED,154,3325,2025-06-01 19:50:36
24480,291,7.8,CANCELLED,95,6639,2025-06-01 19:48:05
24481,302,22.43,READY,75,275,2025-06-01 20:00:10
24482,180,6.68,PICKED_UP,128,2025,2025-06-01 19:53:41
24483,421,36.3,PICKED_UP,147,3566,2025-06-01 19:49:49
24484,394,9.78,PICKED_UP,53,3165,2025-06-01 19:48:46
24485,153,9.93,PICKED_UP,184,4331,2025-06-01 19:59:30
24486,194,33.45,READY,148,4974,2025-06-01 19:47:07
24487,123,20.92,PICKED_UP,101,6384,2025-06-01 19:43:28
24488,412,95.32,PENDING,55,3609,2025-06-01 19:58:53
24489,300,69.17,CANCELLED,56,6638,2025-06-01 19:56:04
24490,83,30.82,CANCELLED,109,3180,2025-06-01 20:00:11
24491,362,76.64,CANCELLED,170,7723,2025-06-01 19:45:12
24492,454,82.16,PICKED_UP,131,200,2025-06-01 19:45:35
24493,31,34.75,PICKED_UP,106,7619,2025-06-01 19:59:45
24494,788,17.03,PENDING,141,5607,2025-06-01 19:51:35
24495,341,29.39,PICKED_UP,88,5746,2025-06-01 19:53:41
24496,146,44.02,PICKED_UP,134,3689,2025-06-01 19:59:06
24497,579,28.43,PENDING,168,2820,2025-06-01 19:48:59
24498,560,80.15,PICKED_UP,74,3185,2025-06-01 19:50:04
24499,193,49.01,PENDING,188,7869,2025-06-01 20:00:25
24500,103,26.85,PICKED_UP,153,2895,2025-06-01 19:59:46
24501,764,21.19,PENDING,140,7295,2025-06-01 19:59:00
24502,709,28.56,PENDING,75,380,2025-06-01 19:43:30
24503,483,99.98,PICKED_UP,38,5972,2025-06-01 19:45:26
24504,279,42.08,CANCELLED,11,5721,2025-06-01 20:00:44
24505,502,47.7,PENDING,104,4022,2025-06-01 19:55:25
24506,331,72.68,PICKED_UP,165,4123,2025-06-01 19:58:07
24507,687,20.0,PICKED_UP,183,4824,2025-06-01 19:49:43
24508,244,83.11,CANCELLED,39,4242,2025-06-01 19:43:23
24509,155,29.72,CANCELLED,125,474,2025-06-01 19:57:05
24510,357,21.25,READY,184,4394,2025-06-01 19:59:23
24511,127,26.84,PENDING,129,7641,2025-06-01 19:55:55
24512,540,16.22,READY,3,4519,2025-06-01 19:43:36
24513,654,27.91,PICKED_UP,15,4092,2025-06-01 19:43:45
24514,647,26.02,CANCELLED,178,909,2025-06-01 19:45:45
24515,613,98.23,CANCELLED,156,4821,2025-06-01 19:59:44
24516,50,62.51,PENDING,15,1629,2025-06-01 19:47:09
24517,499,20.24,CANCELLED,47,6767,2025-06-01 19:48:31
24518,80,15.21,READY,155,4771,2025-06-01 19:55:08
24519,166,28.76,READY,183,2050,2025-06-01 19:48:04
24520,244,57.68,PENDING,97,4740,2025-06-01 19:43:35
24521,673,74.86,CANCELLED,1,925,2025-06-01 20:00:12
24522,578,13.48,PICKED_UP,64,4047,2025-06-01 19:58:56
24523,447,60.58,PENDING,67,6429,2025-06-01 19:48:52
24524,264,38.26,READY,138,3912,2025-06-01 19:53:22
24525,77,15.93,PICKED_UP,73,2079,2025-06-01 19:45:01
24526,9,47.08,CANCELLED,77,459,2025-06-01 19:48:46
24527,786,43.24,CANCELLED,77,1062,2025-06-01 20:00:01
24528,712,60.59,CANCELLED,38,7007,2025-06-01 19:43:57
24529,508,31.09,PICKED_UP,40,4443,2025-06-01 19:46:56
24530,323,61.49,READY,18,1281,2025-06-01 19:51:16
24531,210,8.2,PENDING,110,5752,2025-06-01 19:43:48
24532,527,80.8,CANCELLED,165,4052,2025-06-01 19:59:39
24533,766,49.0,READY,181,5576,2025-06-01 19:44:51
24534,580,47.38,PICKED_UP,94,5329,2025-06-01 20:00:16
24535,311,34.35,PICKED_UP,196,1371,2025-06-01 20:00:02
24536,721,13.49,READY,95,5145,2025-06-01 19:59:13
24537,401,82.01,PICKED_UP,41,1940,2025-06-01 19:56:47
24538,597,12.17,PICKED_UP,6,2680,2025-06-01 19:54:03
24539,231,59.92,READY,80,6470,2025-06-01 19:48:37
24540,461,13.18,READY,45,6458,2025-06-01 19:50:20
24541,155,32.57,PENDING,110,7342,2025-06-01 19:59:52
24542,202,17.66,PICKED_UP,136,6405,2025-06-01 19:50:48
24543,192,69.07,PENDING,187,3376,2025-06-01 19:45:57
24544,29,23.47,READY,112,4694,2025-06-01 19:52:25
24545,286,38.43,READY,109,6442,2025-06-01 19:53:48
24546,397,60.54,PENDING,41,5621,2025-06-01 19:51:57
24547,731,31.11,PENDING,108,7667,2025-06-01 19:52:34
24548,152,91.31,READY,78,5452,2025-06-01 19:44:53
24549,280,99.29,READY,81,5835,2025-06-01 19:49:51
24550,353,63.38,READY,79,3854,2025-06-01 19:54:23
24551,590,29.73,PENDING,162,4500,2025-06-01 19:57:28
24552,341,7.66,CANCELLED,187,5927,2025-06-01 19:54:48
24553,281,77.93,CANCELLED,29,7137,2025-06-01 19:58:48
24554,27,32.77,PICKED_UP,6,4673,2025-06-01 20:00:46
24555,646,35.75,PICKED_UP,108,2259,2025-06-01 19:49:04
24556,377,56.95,READY,146,2344,2025-06-01 19:54:07
24557,269,51.72,PENDING,28,593,2025-06-01 19:55:46
24558,131,83.34,PENDING,7,3249,2025-06-01 19:46:08
24559,210,40.33,READY,144,4879,2025-06-01 19:58:27
24560,538,91.77,READY,36,3176,2025-06-01 19:57:28
24561,155,66.15,READY,167,259,2025-06-01 19:50:03
24562,602,62.75,READY,17,4354,2025-06-01 19:45:58
24563,389,96.53,READY,90,505,2025-06-01 19:43:49
24564,580,49.71,PICKED_UP,55,5552,2025-06-01 19:52:49
24565,308,18.74,CANCELLED,195,961,2025-06-01 19:53:35
24566,216,66.47,PICKED_UP,15,1774,2025-06-01 19:53:45
24567,469,90.05,PENDING,86,7033,2025-06-01 19:51:40
24568,243,38.64,CANCELLED,138,3874,2025-06-01 19:54:38
24569,58,32.25,READY,116,3598,2025-06-01 19:52:17
24570,582,58.05,CANCELLED,1,7966,2025-06-01 19:50:38
24571,93,23.7,READY,13,2861,2025-06-01 19:44:11
24572,118,53.86,PICKED_UP,8,2437,2025-06-01 19:50:07
24573,719,33.51,READY,115,845,2025-06-01 19:56:36
24574,183,86.35,PENDING,29,1640,2025-06-01 19:59:54
24575,89,26.6,PICKED_UP,200,4430,2025-06-01 19:59:32
24576,114,51.69,PICKED_UP,11,3771,2025-06-01 19:43:33
24577,380,69.05,CANCELLED,60,1446,2025-06-01 19:43:51
24578,667,21.09,CANCELLED,9,4711,2025-06-01 19:55:27
24579,621,6.01,PICKED_UP,106,1329,2025-06-01 19:59:12
24580,700,33.17,CANCELLED,112,2898,2025-06-01 19:59:16
24581,638,85.53,CANCELLED,141,2719,2025-06-01 19:57:31
24582,250,44.09,CANCELLED,50,4196,2025-06-01 19:50:52
24583,269,15.14,READY,166,7541,2025-06-01 19:56:39
24584,562,75.85,PENDING,151,1036,2025-06-01 20:00:37
24585,684,73.82,CANCELLED,41,4202,2025-06-01 19:45:00
24586,451,61.82,PICKED_UP,163,7010,2025-06-01 19:59:09
24587,753,10.37,CANCELLED,42,888,2025-06-01 20:00:43
24588,336,65.06,CANCELLED,182,5172,2025-06-01 19:49:24
24589,665,54.79,CANCELLED,25,7120,2025-06-01 19:44:44
24590,591,61.27,PENDING,195,3395,2025-06-01 19:57:51
24591,752,78.76,PENDING,60,2230,2025-06-01 19:56:31
24592,333,50.38,READY,12,2016,2025-06-01 19:54:09
24593,13,54.51,CANCELLED,194,5280,2025-06-01 19:55:13
24594,137,57.93,READY,134,666,2025-06-01 19:52:10
24595,391,29.81,READY,146,7557,2025-06-01 19:55:17
24596,542,53.21,CANCELLED,178,2078,2025-06-01 19:59:52
24597,118,83.86,PENDING,153,3651,2025-06-01 19:58:46
24598,374,17.47,READY,140,1244,2025-06-01 19:55:34
24599,377,80.58,PENDING,146,2776,2025-06-01 20:00:20
24600,397,43.36,READY,41,7155,2025-06-01 19:45:32
24601,497,58.07,CANCELLED,99,4342,2025-06-01 19:56:39
24602,785,8.93,READY,69,3141,2025-06-01 19:48:54
24603,795,81.34,READY,130,1533,2025-06-01 19:44:42
24604,715,99.88,PENDING,131,5014,2025-06-01 19:56:57
24605,266,5.85,PENDING,35,4118,2025-06-01 19:50:39
24606,365,85.8,CANCELLED,188,680,2025-06-01 19:50:17
24607,777,75.12,READY,31,5517,2025-06-01 19:49:01
24608,696,41.33,CANCELLED,64,2747,2025-06-01 19:53:48
24609,604,95.51,PENDING,28,7085,2025-06-01 19:57:08
24610,137,68.2,READY,26,3643,2025-06-01 19:51:46
24611,282,11.07,READY,115,6947,2025-06-01 19:48:22
24612,178,85.98,PENDING,112,2637,2025-06-01 19:45:56
24613,168,96.31,READY,6,2147,2025-06-01 19:50:00
24614,416,93.52,CANCELLED,108,6832,2025-06-01 19:45:41
24615,44,39.9,PENDING,186,4658,2025-06-01 19:50:08
24616,192,16.01,PENDING,85,3592,2025-06-01 19:47:00
24617,565,40.3,PICKED_UP,142,2972,2025-06-01 19:46:03
24618,783,35.12,PICKED_UP,31,6932,2025-06-01 19:48:41
24619,416,65.97,PICKED_UP,18,5532,2025-06-01 19:56:15
24620,561,88.7,CANCELLED,86,2064,2025-06-01 19:57:50
24621,615,76.43,CANCELLED,199,7480,2025-06-01 19:56:14
24622,354,94.18,PENDING,154,2576,2025-06-01 19:46:01
24623,242,49.51,READY,181,2677,2025-06-01 19:53:06
24624,464,17.98,READY,2,5232,2025-06-01 20:00:06
24625,592,14.8,CANCELLED,7,2293,2025-06-01 19:55:24
24626,57,61.47,PENDING,28,1104,2025-06-01 19:51:49
24627,653,74.72,CANCELLED,29,908,2025-06-01 19:51:05
24628,662,43.79,PENDING,110,5576,2025-06-01 19:47:01
24629,565,79.43,PENDING,76,7745,2025-06-01 19:50:46
24630,305,99.19,CANCELLED,127,7531,2025-06-01 19:51:25
24631,755,69.51,READY,56,1639,2025-06-01 19:47:26
24632,475,67.92,READY,165,2709,2025-06-01 19:58:57
24633,216,74.34,PENDING,96,3683,2025-06-01 20:00:13
24634,251,92.42,CANCELLED,178,4564,2025-06-01 19:59:20
24635,100,36.62,READY,28,4080,2025-06-01 19:51:08
24636,270,56.97,PICKED_UP,105,2563,2025-06-01 19:56:51
24637,690,61.22,PENDING,179,7318,2025-06-01 19:54:59
24638,424,29.47,READY,36,3688,2025-06-01 19:49:49
24639,588,51.4,READY,5,6135,2025-06-01 19:49:46
24640,146,70.54,PENDING,97,7353,2025-06-01 19:57:06
24641,283,6.12,PENDING,181,2159,2025-06-01 19:44:04
24642,494,39.73,READY,200,3133,2025-06-01 19:47:59
24643,337,7.78,PENDING,174,1743,2025-06-01 19:50:41
24644,619,92.29,CANCELLED,34,303,2025-06-01 19:56:57
24645,95,94.87,PENDING,103,7098,2025-06-01 19:54:15
24646,358,64.68,PICKED_UP,5,1188,2025-06-01 19:54:58
24647,528,84.53,READY,35,6203,2025-06-01 19:50:23
24648,483,95.27,CANCELLED,151,5037,2025-06-01 19:48:37
24649,123,94.72,PENDING,111,3220,2025-06-01 19:45:40
24650,167,13.75,READY,107,6112,2025-06-01 20:00:25
24651,611,37.55,PICKED_UP,192,1711,2025-06-01 19:54:43
24652,349,60.74,PENDING,48,5751,2025-06-01 19:50:45
24653,379,7.86,READY,140,1557,2025-06-01 19:50:40
24654,146,19.97,READY,71,2056,2025-06-01 19:43:23
24655,93,71.55,READY,186,2000,2025-06-01 19:47:00
24656,603,53.54,READY,187,7182,2025-06-01 19:47:17
24657,727,11.4,CANCELLED,1,6563,2025-06-01 19:56:09
24658,305,24.69,PENDING,43,2749,2025-06-01 19:52:30
24659,670,6.56,CANCELLED,170,2527,2025-06-01 19:43:23
24660,66,38.97,READY,125,1797,2025-06-01 20:00:53
24661,474,56.48,READY,197,7516,2025-06-01 19:48:30
24662,218,74.44,PENDING,191,5425,2025-06-01 20:00:01
24663,383,15.62,PENDING,15,4267,2025-06-01 19:58:48
24664,790,92.6,READY,106,6106,2025-06-01 19:53:21
24665,59,73.79,PICKED_UP,96,3266,2025-06-01 19:47:09
24666,190,35.63,PENDING,144,1804,2025-06-01 19:46:44
24667,112,68.59,CANCELLED,151,1041,2025-06-01 19:57:15
24668,65,43.71,CANCELLED,86,1774,2025-06-01 19:48:10
24669,43,26.27,READY,155,6959,2025-06-01 19:58:02
24670,731,94.96,CANCELLED,186,2622,2025-06-01 19:56:35
24671,567,40.91,CANCELLED,152,646,2025-06-01 19:53:06
24672,517,90.16,PICKED_UP,30,5257,2025-06-01 19:47:52
24673,779,42.85,PENDING,86,5431,2025-06-01 19:51:05
24674,697,93.9,READY,164,2674,2025-06-01 19:46:20
24675,281,74.6,PENDING,61,2321,2025-06-01 19:52:53
24676,1,34.92,PICKED_UP,101,6144,2025-06-01 19:49:29
24677,423,50.98,PICKED_UP,42,6727,2025-06-01 20:00:20
24678,420,26.41,READY,37,1087,2025-06-01 19:48:33
24679,447,59.54,READY,99,6067,2025-06-01 20:00:36
24680,354,46.39,PICKED_UP,125,1453,2025-06-01 19:59:13
24681,63,20.2,PENDING,33,4663,2025-06-01 19:55:28
24682,636,24.89,PENDING,146,3759,2025-06-01 19:50:52
24683,676,86.56,READY,159,5267,2025-06-01 19:58:09
24684,203,78.11,PENDING,120,6135,2025-06-01 19:49:03
24685,283,66.58,CANCELLED,150,765,2025-06-01 19:47:58
24686,713,12.13,CANCELLED,117,7988,2025-06-01 19:47:15
24687,346,16.6,PENDING,193,5082,2025-06-01 20:00:55
24688,766,86.92,CANCELLED,53,5857,2025-06-01 19:56:27
24689,477,37.87,CANCELLED,173,850,2025-06-01 19:47:15
24690,641,5.53,PENDING,168,6552,2025-06-01 19:44:11
24691,140,76.02,READY,200,1715,2025-06-01 20:00:33
24692,730,20.51,PENDING,11,4941,2025-06-01 19:46:33
24693,254,18.25,CANCELLED,162,1745,2025-06-01 19:54:50
24694,546,13.08,READY,168,5632,2025-06-01 19:48:48
24695,292,64.04,PICKED_UP,93,6082,2025-06-01 19:59:59
24696,356,50.42,READY,58,7301,2025-06-01 19:47:51
24697,747,71.66,PENDING,159,2901,2025-06-01 19:56:47
24698,434,22.83,PENDING,85,3102,2025-06-01 19:51:32
24699,269,81.29,CANCELLED,146,3816,2025-06-01 19:48:42
24700,166,59.75,PICKED_UP,10,6349,2025-06-01 19:54:55
24701,496,32.85,READY,73,5275,2025-06-01 19:52:29
24702,439,95.59,CANCELLED,58,692,2025-06-01 19:48:50
24703,162,18.46,CANCELLED,2,2315,2025-06-01 19:52:15
24704,408,25.92,PENDING,28,2455,2025-06-01 20:00:48
24705,379,32.61,CANCELLED,85,3765,2025-06-01 19:45:55
24706,433,87.7,PICKED_UP,178,561,2025-06-01 20:01:10
24707,562,96.65,CANCELLED,19,849,2025-06-01 19:54:23
24708,92,71.75,READY,63,1905,2025-06-01 19:49:57
24709,626,62.27,READY,186,1301,2025-06-01 19:48:43
24710,717,47.53,READY,34,86,2025-06-01 19:53:50
24711,598,77.11,PICKED_UP,143,2617,2025-06-01 20:00:44
24712,413,83.63,PENDING,189,7621,2025-06-01 20:00:01
24713,524,70.67,PENDING,65,7257,2025-06-01 19:50:01
24714,182,36.39,PENDING,122,7190,2025-06-01 19:57:08
24715,797,39.5,CANCELLED,7,5504,2025-06-01 19:54:30
24716,104,82.16,PENDING,142,4786,2025-06-01 19:54:03
24717,351,18.7,PICKED_UP,95,4512,2025-06-01 19:57:45
24718,792,19.19,PICKED_UP,104,7926,2025-06-01 19:44:44
24719,31,47.16,CANCELLED,42,4374,2025-06-01 19:52:38
24720,21,8.03,CANCELLED,28,775,2025-06-01 19:45:12
24721,577,66.61,PICKED_UP,56,1159,2025-06-01 19:54:57
24722,776,59.4,CANCELLED,48,3219,2025-06-01 19:59:46
24723,216,12.24,PICKED_UP,29,1707,2025-06-01 19:50:27
24724,641,74.66,PENDING,138,643,2025-06-01 19:48:26
24725,193,40.04,PENDING,197,1817,2025-06-01 19:58:19
24726,479,11.73,READY,44,3344,2025-06-01 19:57:43
24727,316,5.6,PICKED_UP,170,1182,2025-06-01 19:49:53
24728,271,75.31,PICKED_UP,134,1566,2025-06-01 19:50:15
24729,644,63.38,CANCELLED,184,1192,2025-06-01 19:44:42
24730,487,10.99,READY,164,700,2025-06-01 19:56:15
24731,368,86.68,PICKED_UP,5,576,2025-06-01 19:46:54
24732,435,13.91,PICKED_UP,200,3719,2025-06-01 19:48:25
24733,445,11.65,READY,37,1882,2025-06-01 19:54:46
24734,791,21.19,PICKED_UP,171,3694,2025-06-01 19:49:19
24735,180,77.87,CANCELLED,200,1152,2025-06-01 19:58:54
24736,324,47.59,PICKED_UP,110,2240,2025-06-01 19:56:55
24737,394,61.39,CANCELLED,24,4618,2025-06-01 19:46:36
24738,311,99.99,PICKED_UP,54,1990,2025-06-01 19:44:20
24739,596,52.04,PENDING,102,248,2025-06-01 19:48:07
24740,398,65.02,READY,165,3684,2025-06-01 19:47:10
24741,241,81.55,PICKED_UP,192,4162,2025-06-01 19:50:17
24742,386,94.02,PICKED_UP,3,1329,2025-06-01 19:46:01
24743,302,41.64,READY,172,7303,2025-06-01 19:45:06
24744,691,80.42,PICKED_UP,131,5118,2025-06-01 19:50:44
24745,27,49.0,PENDING,150,6182,2025-06-01 19:45:34
24746,48,14.65,CANCELLED,198,2693,2025-06-01 19:49:44
24747,301,14.54,READY,2,6710,2025-06-01 19:43:49
24748,277,70.8,PICKED_UP,97,4596,2025-06-01 19:58:33
