id,usuario_id,restaurante_id,fecha,hora,invitados,estado,menu_id,pedido_id
25886,6509,162,2025-06-01,19:58:56,5,ACTIVE,243,3002
25887,7396,18,2025-06-01,19:52:08,3,ACTIVE,61,24141
25888,3081,176,2025-06-01,19:47:35,2,CANCELLED,287,22101
25889,3238,33,2025-06-01,19:59:15,1,CANCELLED,191,2875
25890,4105,170,2025-06-01,19:59:48,5,ACTIVE,750,22120
25891,7385,32,2025-06-01,19:53:32,5,ACTIVE,675,20608
25892,4457,130,2025-06-01,19:49:11,4,CANCELLED,160,9488
25893,6327,44,2025-06-01,19:57:43,4,ACTIVE,333,15664
25894,4896,61,2025-06-01,19:48:31,5,ACTIVE,570,7546
25895,2360,184,2025-06-01,19:59:05,5,CANCELLED,498,2642
25896,3881,194,2025-06-01,19:52:54,5,CANCELLED,51,9
25897,4865,179,2025-06-01,19:54:54,1,CANCELLED,229,27413
25898,823,123,2025-06-01,19:44:28,6,CANCELLED,82,3011
25899,2539,41,2025-06-01,19:45:47,5,CANCELLED,478,6362
25900,831,134,2025-06-01,19:59:39,8,ACTIVE,82,29439
25901,2712,14,2025-06-01,19:58:10,5,CANCELLED,142,7428
25902,3270,117,2025-06-01,19:43:22,5,CANCELLED,767,19718
25903,3415,42,2025-06-01,19:45:33,4,ACTIVE,67,21469
25904,4540,166,2025-06-01,19:51:28,1,CANCELLED,508,17876
25905,6760,100,2025-06-01,19:44:26,2,CANCELLED,615,9917
25906,6752,119,2025-06-01,19:58:18,5,ACTIVE,342,6435
25907,4453,7,2025-06-01,19:48:38,1,ACTIVE,166,19671
25908,4924,170,2025-06-01,19:56:28,5,ACTIVE,728,16872
25909,3005,7,2025-06-01,19:44:32,2,ACTIVE,141,6826
25910,7297,84,2025-06-01,19:54:34,7,CANCELLED,601,8584
25911,1314,160,2025-06-01,19:55:54,2,ACTIVE,402,7588
25912,1673,58,2025-06-01,19:46:52,6,CANCELLED,246,12594
25913,5446,84,2025-06-01,19:51:39,7,CANCELLED,416,24169
25914,611,167,2025-06-01,19:46:11,6,ACTIVE,349,11655
25915,202,178,2025-06-01,19:45:43,1,CANCELLED,237,21511
25916,4811,108,2025-06-01,19:50:02,3,ACTIVE,732,23267
25917,2347,126,2025-06-01,19:59:54,3,CANCELLED,584,19160
25918,6154,174,2025-06-01,19:47:11,5,ACTIVE,500,8512
25919,3448,81,2025-06-01,19:48:40,6,ACTIVE,293,4549
25920,6883,11,2025-06-01,19:55:42,1,ACTIVE,394,203
25921,5286,185,2025-06-01,19:59:15,3,ACTIVE,367,29447
25922,5109,90,2025-06-01,19:44:55,4,CANCELLED,131,2324
25923,4086,61,2025-06-01,19:50:54,1,ACTIVE,477,3480
25924,2528,68,2025-06-01,19:44:34,4,ACTIVE,567,14542
25925,59,4,2025-06-01,19:44:05,1,ACTIVE,578,4755
25926,7374,68,2025-06-01,19:58:42,5,CANCELLED,184,26312
25927,1853,96,2025-06-01,19:53:18,3,CANCELLED,692,22873
25928,4389,106,2025-06-01,19:55:33,1,ACTIVE,109,11365
25929,5288,28,2025-06-01,19:43:55,1,ACTIVE,774,10456
25930,6796,154,2025-06-01,19:49:56,8,ACTIVE,574,3317
25931,825,157,2025-06-01,19:53:11,4,CANCELLED,721,26700
25932,5083,174,2025-06-01,19:47:39,6,ACTIVE,479,17360
25933,1459,74,2025-06-01,19:50:22,3,CANCELLED,122,22622
25934,1988,188,2025-06-01,19:55:16,1,CANCELLED,763,22142
25935,7481,98,2025-06-01,19:49:49,1,CANCELLED,103,14674
25936,2849,130,2025-06-01,19:58:09,4,ACTIVE,55,20117
25937,1884,12,2025-06-01,19:57:19,1,ACTIVE,660,2510
25938,6944,182,2025-06-01,20:00:11,1,CANCELLED,619,15611
25939,3393,131,2025-06-01,19:50:06,1,CANCELLED,56,21458
25940,5791,73,2025-06-01,19:45:39,1,ACTIVE,713,27664
25941,4504,44,2025-06-01,19:47:31,8,ACTIVE,577,28697
25942,3325,118,2025-06-01,19:47:30,8,CANCELLED,646,8910
25943,3045,31,2025-06-01,19:59:28,7,ACTIVE,547,26766
25944,4945,60,2025-06-01,19:50:47,8,CANCELLED,445,22720
25945,6100,5,2025-06-01,19:55:04,3,ACTIVE,556,19555
25946,3107,48,2025-06-01,19:53:59,3,ACTIVE,727,22454
25947,3665,33,2025-06-01,19:54:42,2,ACTIVE,456,24017
25948,3286,10,2025-06-01,20:00:58,6,ACTIVE,380,10877
25949,2522,64,2025-06-01,19:52:43,8,ACTIVE,713,23452
25950,1689,66,2025-06-01,19:57:50,2,ACTIVE,644,22203
25951,3674,157,2025-06-01,19:45:14,5,CANCELLED,669,23293
25952,1247,128,2025-06-01,19:49:09,4,ACTIVE,233,22102
25953,1654,197,2025-06-01,19:49:46,2,CANCELLED,693,9399
25954,2372,143,2025-06-01,19:46:24,5,CANCELLED,399,9367
25955,6600,181,2025-06-01,19:53:01,7,ACTIVE,41,25545
25956,2557,10,2025-06-01,19:49:31,2,ACTIVE,166,18699
25957,6935,135,2025-06-01,19:44:08,2,CANCELLED,797,26947
25958,3515,193,2025-06-01,19:59:41,5,CANCELLED,167,2353
25959,2851,23,2025-06-01,19:52:10,4,CANCELLED,74,17252
25960,4800,30,2025-06-01,19:51:51,1,CANCELLED,3,27648
25961,2214,48,2025-06-01,19:59:00,8,CANCELLED,621,5860
25962,1321,124,2025-06-01,19:52:02,4,ACTIVE,610,24426
25963,6108,85,2025-06-01,19:54:22,3,ACTIVE,704,9878
25964,1773,74,2025-06-01,19:48:13,4,ACTIVE,574,24282
25965,1569,74,2025-06-01,19:45:40,8,CANCELLED,355,11248
25966,3351,85,2025-06-01,19:53:20,4,CANCELLED,768,20275
25967,6057,150,2025-06-01,19:48:52,1,ACTIVE,691,9526
25968,2430,182,2025-06-01,19:59:24,5,ACTIVE,114,26379
25969,6776,81,2025-06-01,19:47:02,1,CANCELLED,74,27918
25970,2300,112,2025-06-01,19:57:19,8,CANCELLED,786,23188
25971,6509,92,2025-06-01,19:56:51,6,CANCELLED,89,15069
25972,3654,53,2025-06-01,19:57:35,8,ACTIVE,43,22825
25973,2420,117,2025-06-01,19:59:43,6,CANCELLED,589,16847
25974,1481,91,2025-06-01,19:47:55,1,CANCELLED,280,928
25975,3253,189,2025-06-01,19:45:22,1,CANCELLED,353,7237
25976,3831,111,2025-06-01,19:55:24,4,ACTIVE,107,17171
25977,7278,183,2025-06-01,19:58:23,7,ACTIVE,689,27433
25978,3780,48,2025-06-01,19:49:46,3,ACTIVE,729,12294
25979,3078,171,2025-06-01,19:47:56,5,CANCELLED,657,13005
25980,3943,38,2025-06-01,19:50:15,5,CANCELLED,254,24208
25981,2419,9,2025-06-01,19:54:47,5,CANCELLED,706,27213
25982,4897,25,2025-06-01,19:55:08,3,ACTIVE,662,10400
25983,5262,30,2025-06-01,19:44:19,8,ACTIVE,426,8893
25984,1204,159,2025-06-01,19:51:08,1,ACTIVE,395,29455
25985,102,45,2025-06-01,19:44:48,8,CANCELLED,136,9961
25986,6133,168,2025-06-01,19:59:04,3,ACTIVE,693,26014
25987,3740,191,2025-06-01,19:56:15,8,ACTIVE,162,8930
25988,6647,126,2025-06-01,19:52:34,1,CANCELLED,657,7680
25989,538,170,2025-06-01,19:52:01,2,CANCELLED,155,2412
25990,4941,184,2025-06-01,19:54:32,1,CANCELLED,489,9105
25991,5796,119,2025-06-01,19:55:57,3,ACTIVE,216,7078
25992,3492,86,2025-06-01,19:59:28,6,ACTIVE,428,22172
25993,6796,88,2025-06-01,19:47:46,7,ACTIVE,508,17646
25994,451,132,2025-06-01,19:50:39,6,CANCELLED,486,20532
25995,5370,114,2025-06-01,19:59:18,7,CANCELLED,596,6100
25996,7146,67,2025-06-01,19:58:31,3,CANCELLED,24,15997
25997,4232,132,2025-06-01,19:51:02,2,ACTIVE,353,11335
25998,2635,110,2025-06-01,19:55:40,4,ACTIVE,97,16157
25999,2846,101,2025-06-01,19:59:59,4,ACTIVE,48,7187
26000,6443,1,2025-06-01,20:00:38,1,CANCELLED,238,20973
26001,692,4,2025-06-01,19:52:46,4,CANCELLED,239,25664
26002,7574,13,2025-06-01,19:44:29,3,CANCELLED,200,29156
26003,2556,160,2025-06-01,19:52:51,5,ACTIVE,383,2446
26004,7190,114,2025-06-01,19:52:41,2,CANCELLED,578,27912
26005,6230,112,2025-06-01,19:47:08,4,CANCELLED,477,15769
26006,6246,39,2025-06-01,19:47:00,5,ACTIVE,278,15844
26007,4494,176,2025-06-01,19:54:44,2,CANCELLED,513,28974
26008,6346,178,2025-06-01,19:46:53,3,CANCELLED,745,21530
26009,1886,92,2025-06-01,19:49:27,1,ACTIVE,535,11861
26010,4605,169,2025-06-01,19:47:32,7,CANCELLED,412,2685
26011,1395,183,2025-06-01,19:55:53,6,CANCELLED,48,9419
26012,4805,23,2025-06-01,19:48:03,8,ACTIVE,725,27658
26013,7162,118,2025-06-01,19:43:36,8,ACTIVE,38,11291
26014,7589,181,2025-06-01,19:51:06,4,ACTIVE,50,16181
26015,2243,103,2025-06-01,19:58:31,4,CANCELLED,674,1357
26016,3224,27,2025-06-01,19:48:19,1,CANCELLED,221,23170
26017,1976,174,2025-06-01,19:48:06,7,CANCELLED,157,19735
26018,1007,123,2025-06-01,19:46:57,8,ACTIVE,682,26980
26019,6922,30,2025-06-01,19:55:32,4,ACTIVE,182,11463
26020,1826,200,2025-06-01,19:58:05,5,ACTIVE,146,9228
26021,3576,173,2025-06-01,19:51:00,4,ACTIVE,723,24471
26022,1700,133,2025-06-01,19:53:08,2,ACTIVE,115,4972
26023,2920,52,2025-06-01,19:56:16,2,ACTIVE,141,7529
26024,5185,182,2025-06-01,19:52:03,1,CANCELLED,352,24589
26025,1058,186,2025-06-01,19:51:21,3,ACTIVE,272,2677
26026,6271,20,2025-06-01,19:51:34,7,CANCELLED,334,20808
26027,57,81,2025-06-01,19:55:05,5,ACTIVE,77,17871
26028,567,35,2025-06-01,19:54:32,2,CANCELLED,536,14564
26029,3946,31,2025-06-01,19:56:00,8,ACTIVE,599,6183
26030,5929,37,2025-06-01,19:46:46,1,ACTIVE,169,20220
26031,5055,11,2025-06-01,19:50:29,7,ACTIVE,132,6901
26032,4417,12,2025-06-01,20:01:05,6,CANCELLED,78,4436
26033,7434,150,2025-06-01,19:46:00,7,ACTIVE,383,23836
26034,6707,88,2025-06-01,19:43:31,5,ACTIVE,528,24465
26035,6608,122,2025-06-01,19:51:32,7,ACTIVE,105,12372
26036,5914,141,2025-06-01,19:43:14,6,CANCELLED,217,26931
26037,6932,180,2025-06-01,19:59:51,3,ACTIVE,122,9709
26038,1842,198,2025-06-01,19:49:31,4,CANCELLED,378,28922
26039,7036,73,2025-06-01,19:50:49,3,CANCELLED,226,18540
26040,3980,120,2025-06-01,19:49:17,8,ACTIVE,796,10188
26041,3332,132,2025-06-01,19:53:53,7,ACTIVE,45,101
26042,1994,92,2025-06-01,19:48:16,3,ACTIVE,471,11091
26043,7149,145,2025-06-01,19:47:54,5,CANCELLED,630,16663
26044,4814,165,2025-06-01,19:55:20,8,ACTIVE,108,23162
26045,6798,43,2025-06-01,19:59:56,7,CANCELLED,393,24273
26046,7210,59,2025-06-01,19:49:29,1,ACTIVE,751,3971
26047,3293,122,2025-06-01,20:00:06,3,CANCELLED,669,24980
26048,4230,146,2025-06-01,19:49:33,1,CANCELLED,606,29462
26049,3106,68,2025-06-01,19:56:37,6,CANCELLED,413,12623
26050,915,54,2025-06-01,19:56:30,3,ACTIVE,504,10061
26051,7027,189,2025-06-01,19:56:57,8,CANCELLED,238,1734
26052,2790,172,2025-06-01,19:51:15,8,ACTIVE,692,3615
26053,5629,120,2025-06-01,19:54:40,1,CANCELLED,432,29483
26054,5240,6,2025-06-01,19:56:52,5,ACTIVE,701,15567
26055,6489,141,2025-06-01,19:58:27,3,ACTIVE,783,20061
26056,2188,17,2025-06-01,19:44:31,4,ACTIVE,128,4116
26057,5439,174,2025-06-01,19:53:44,5,CANCELLED,779,19876
26058,1962,40,2025-06-01,19:54:45,6,CANCELLED,647,10222
26059,3645,1,2025-06-01,19:54:52,2,ACTIVE,559,11320
26060,1014,22,2025-06-01,19:46:41,4,CANCELLED,41,16868
26061,5172,81,2025-06-01,19:50:58,3,ACTIVE,29,13087
26062,4295,13,2025-06-01,19:56:48,4,CANCELLED,509,4330
26063,7813,7,2025-06-01,20:01:12,8,CANCELLED,137,234
26064,4059,152,2025-06-01,19:44:06,1,ACTIVE,393,26522
26065,3615,171,2025-06-01,19:54:49,5,CANCELLED,56,5161
26066,4501,79,2025-06-01,19:44:07,5,CANCELLED,50,8274
26067,757,148,2025-06-01,19:56:32,6,CANCELLED,299,14859
26068,2727,90,2025-06-01,19:47:36,5,ACTIVE,536,2108
26069,247,60,2025-06-01,19:51:38,5,ACTIVE,737,248
26070,1691,125,2025-06-01,19:46:27,2,ACTIVE,96,11207
26071,2033,178,2025-06-01,19:49:55,4,CANCELLED,11,12110
26072,3278,49,2025-06-01,19:55:50,5,CANCELLED,503,21564
26073,2961,129,2025-06-01,19:49:31,2,ACTIVE,603,13530
26074,4675,80,2025-06-01,19:54:36,5,ACTIVE,82,12526
26075,4816,57,2025-06-01,19:58:18,4,ACTIVE,773,29855
26076,3834,105,2025-06-01,19:59:00,1,CANCELLED,101,18306
26077,2037,165,2025-06-01,20:00:15,1,ACTIVE,30,13171
26078,7487,97,2025-06-01,19:55:45,2,ACTIVE,379,6856
26079,73,28,2025-06-01,19:45:20,4,ACTIVE,649,29139
26080,7639,121,2025-06-01,19:44:12,2,CANCELLED,74,28465
26081,843,153,2025-06-01,19:46:31,5,CANCELLED,210,10115
26082,48,168,2025-06-01,19:59:17,2,CANCELLED,523,22823
26083,4371,28,2025-06-01,19:54:19,1,ACTIVE,600,5401
26084,3257,181,2025-06-01,19:55:56,2,CANCELLED,58,27371
26085,6861,172,2025-06-01,19:52:55,8,CANCELLED,123,10771
26086,2247,91,2025-06-01,20:00:42,1,CANCELLED,450,16438
26087,2782,139,2025-06-01,19:46:34,2,ACTIVE,340,20828
26088,2776,162,2025-06-01,19:56:15,1,ACTIVE,84,16219
26089,525,75,2025-06-01,19:59:53,7,ACTIVE,348,21353
26090,1575,175,2025-06-01,19:47:33,3,ACTIVE,75,15533
26091,4846,70,2025-06-01,19:52:05,6,ACTIVE,507,16810
26092,4162,136,2025-06-01,19:55:38,8,ACTIVE,705,2369
26093,6985,100,2025-06-01,19:55:53,4,ACTIVE,551,5861
26094,2209,40,2025-06-01,19:59:50,1,ACTIVE,752,27000
26095,3363,67,2025-06-01,19:43:17,5,ACTIVE,601,21964
26096,6591,161,2025-06-01,19:44:42,3,ACTIVE,568,7606
26097,3451,126,2025-06-01,19:45:36,6,CANCELLED,663,27526
26098,373,173,2025-06-01,19:53:25,8,CANCELLED,60,22624
26099,3404,197,2025-06-01,19:47:32,6,CANCELLED,462,29914
26100,384,46,2025-06-01,19:50:21,5,CANCELLED,650,3091
26101,199,52,2025-06-01,19:46:44,8,CANCELLED,785,11896
26102,7945,179,2025-06-01,19:51:42,4,CANCELLED,649,8060
26103,1475,32,2025-06-01,19:45:54,6,CANCELLED,670,21978
26104,1008,151,2025-06-01,19:46:54,2,ACTIVE,307,24354
26105,6278,121,2025-06-01,19:48:01,4,CANCELLED,352,21035
26106,2067,66,2025-06-01,19:47:00,3,CANCELLED,450,16252
26107,6318,27,2025-06-01,19:51:56,5,ACTIVE,778,16817
26108,508,5,2025-06-01,19:58:23,2,ACTIVE,359,24776
26109,3269,196,2025-06-01,19:54:17,6,ACTIVE,428,9932
26110,6431,179,2025-06-01,19:49:35,1,ACTIVE,227,3812
26111,7706,16,2025-06-01,19:56:47,1,ACTIVE,242,24004
26112,6714,57,2025-06-01,19:50:53,5,CANCELLED,522,12280
26113,3442,156,2025-06-01,20:01:05,4,ACTIVE,686,29030
26114,7739,80,2025-06-01,20:01:11,3,ACTIVE,19,52
26115,7343,182,2025-06-01,19:44:00,6,CANCELLED,266,10244
26116,2955,75,2025-06-01,19:44:55,8,ACTIVE,529,10287
26117,7697,49,2025-06-01,19:52:47,5,CANCELLED,157,4416
26118,7668,115,2025-06-01,19:52:58,1,ACTIVE,437,499
26119,3525,114,2025-06-01,19:57:51,6,CANCELLED,377,2656
26120,5382,20,2025-06-01,19:53:10,2,CANCELLED,10,26818
26121,4200,163,2025-06-01,19:45:10,3,ACTIVE,343,2319
26122,4530,8,2025-06-01,19:53:54,6,ACTIVE,648,16905
26123,4829,71,2025-06-01,19:48:40,3,ACTIVE,796,18823
26124,3488,93,2025-06-01,19:54:04,7,ACTIVE,511,13104
26125,1340,195,2025-06-01,19:45:11,4,ACTIVE,392,12505
26126,131,175,2025-06-01,19:49:20,4,ACTIVE,52,16775
26127,1169,192,2025-06-01,19:52:07,7,ACTIVE,72,18678
26128,6633,36,2025-06-01,19:59:52,5,ACTIVE,45,18014
26129,356,75,2025-06-01,20:00:37,5,ACTIVE,79,22232
26130,156,150,2025-06-01,19:50:00,6,CANCELLED,207,14767
26131,4344,92,2025-06-01,19:51:24,1,CANCELLED,166,29719
26132,7157,167,2025-06-01,19:55:52,1,ACTIVE,600,25564
26133,2217,49,2025-06-01,19:48:53,5,CANCELLED,182,5711
26134,2372,107,2025-06-01,19:51:57,8,CANCELLED,262,3368
26135,4395,66,2025-06-01,19:48:53,5,ACTIVE,369,21872
26136,7516,148,2025-06-01,19:48:25,4,CANCELLED,415,6267
26137,2477,125,2025-06-01,19:44:42,3,ACTIVE,503,6655
26138,325,142,2025-06-01,19:47:08,2,CANCELLED,159,27836
26139,6587,200,2025-06-01,19:48:32,4,CANCELLED,261,10883
26140,7691,52,2025-06-01,19:53:23,5,CANCELLED,746,27658
26141,6614,15,2025-06-01,19:51:47,3,ACTIVE,557,11452
26142,5609,138,2025-06-01,19:56:28,7,ACTIVE,33,18152
26143,3081,116,2025-06-01,19:45:43,8,ACTIVE,611,2006
26144,4846,38,2025-06-01,19:56:25,7,CANCELLED,349,29251
26145,4912,104,2025-06-01,19:53:08,5,CANCELLED,720,14470
26146,3133,88,2025-06-01,19:49:36,2,ACTIVE,767,6586
26147,4606,196,2025-06-01,19:46:45,2,ACTIVE,537,25187
26148,2145,117,2025-06-01,19:44:00,4,CANCELLED,713,179
26149,5738,64,2025-06-01,20:00:55,5,CANCELLED,252,26103
26150,2224,5,2025-06-01,19:53:56,3,CANCELLED,94,7019
26151,7429,125,2025-06-01,19:59:57,5,CANCELLED,547,23796
26152,5441,27,2025-06-01,19:59:55,2,ACTIVE,392,12750
26153,1780,57,2025-06-01,19:45:56,7,CANCELLED,532,7103
26154,7914,77,2025-06-01,19:58:05,6,ACTIVE,727,24331
26155,6193,6,2025-06-01,19:53:04,6,ACTIVE,712,20137
26156,2895,148,2025-06-01,19:54:58,6,CANCELLED,509,5319
26157,1160,52,2025-06-01,19:44:55,6,CANCELLED,799,22068
26158,4292,62,2025-06-01,19:48:15,6,ACTIVE,574,1521
26159,4693,33,2025-06-01,19:50:58,7,CANCELLED,73,842
26160,5205,139,2025-06-01,19:55:31,4,CANCELLED,44,13882
26161,6303,70,2025-06-01,19:47:29,7,CANCELLED,445,2421
26162,5516,147,2025-06-01,19:49:57,8,CANCELLED,151,29662
26163,7666,25,2025-06-01,19:48:26,6,CANCELLED,91,13112
26164,4710,127,2025-06-01,19:53:47,4,CANCELLED,767,19972
26165,6558,160,2025-06-01,19:56:44,2,ACTIVE,46,24274
26166,5704,61,2025-06-01,20:00:46,1,CANCELLED,491,17545
26167,4869,200,2025-06-01,19:59:54,2,ACTIVE,435,27244
26168,6624,195,2025-06-01,19:53:09,5,ACTIVE,649,26450
26169,5821,200,2025-06-01,19:47:14,8,CANCELLED,400,8273
26170,1990,7,2025-06-01,19:47:49,5,ACTIVE,156,26819
26171,7728,95,2025-06-01,19:50:44,7,ACTIVE,314,25824
26172,2804,144,2025-06-01,19:59:51,8,ACTIVE,40,18768
26173,2847,26,2025-06-01,19:55:16,8,CANCELLED,446,3934
26174,5404,88,2025-06-01,19:48:41,3,CANCELLED,769,12736
26175,2267,113,2025-06-01,19:52:20,5,ACTIVE,387,25608
26176,4169,162,2025-06-01,19:43:51,8,ACTIVE,600,29157
26177,3254,87,2025-06-01,19:57:28,2,CANCELLED,744,7314
26178,5712,97,2025-06-01,19:50:21,4,CANCELLED,318,25217
26179,5865,7,2025-06-01,19:55:40,4,CANCELLED,10,26593
26180,4863,50,2025-06-01,19:51:44,3,ACTIVE,673,18179
26181,2701,150,2025-06-01,19:56:20,5,CANCELLED,220,21802
26182,1184,67,2025-06-01,19:58:17,1,ACTIVE,235,26441
26183,5888,36,2025-06-01,19:51:55,2,CANCELLED,22,1027
26184,798,132,2025-06-01,19:48:19,3,ACTIVE,26,1706
26185,3981,173,2025-06-01,19:46:40,7,CANCELLED,233,22744
26186,2321,92,2025-06-01,19:58:59,5,ACTIVE,758,18636
26187,4418,31,2025-06-01,19:43:53,5,CANCELLED,165,15248
26188,7219,157,2025-06-01,19:49:55,1,CANCELLED,424,5320
26189,7685,200,2025-06-01,19:57:06,6,CANCELLED,18,3066
26190,1046,70,2025-06-01,19:57:30,2,CANCELLED,704,9474
26191,3190,48,2025-06-01,19:53:24,6,ACTIVE,650,23605
26192,6758,146,2025-06-01,19:49:26,3,CANCELLED,482,17840
26193,3320,86,2025-06-01,20:01:11,8,ACTIVE,554,6942
26194,3463,168,2025-06-01,19:58:37,8,ACTIVE,412,18111
26195,648,34,2025-06-01,19:57:23,7,CANCELLED,679,7860
26196,865,30,2025-06-01,19:52:55,6,CANCELLED,211,2203
26197,1967,66,2025-06-01,19:53:05,8,ACTIVE,399,14519
26198,3086,176,2025-06-01,19:48:42,5,CANCELLED,597,13619
26199,2214,48,2025-06-01,19:55:00,7,CANCELLED,774,22353
26200,872,86,2025-06-01,19:53:50,1,ACTIVE,782,17829
26201,7793,106,2025-06-01,19:44:17,3,ACTIVE,223,22816
26202,4415,184,2025-06-01,19:48:06,5,CANCELLED,47,24843
26203,2849,78,2025-06-01,19:51:25,7,CANCELLED,151,18562
26204,5354,170,2025-06-01,19:53:41,2,ACTIVE,296,28056
26205,4790,24,2025-06-01,19:58:50,3,CANCELLED,677,7868
26206,584,159,2025-06-01,19:59:05,1,ACTIVE,81,5594
26207,4864,145,2025-06-01,19:59:25,3,ACTIVE,142,27978
26208,4383,119,2025-06-01,19:56:19,4,CANCELLED,533,9641
26209,1269,172,2025-06-01,19:58:55,2,ACTIVE,647,2732
26210,6288,137,2025-06-01,19:47:54,5,ACTIVE,103,10893
26211,1452,168,2025-06-01,19:50:38,5,CANCELLED,339,2502
26212,7297,87,2025-06-01,19:52:04,3,CANCELLED,524,1454
26213,5742,199,2025-06-01,19:55:09,5,ACTIVE,156,7472
26214,7614,162,2025-06-01,19:48:39,2,CANCELLED,236,14732
26215,3792,5,2025-06-01,19:56:16,5,CANCELLED,220,4138
26216,3681,181,2025-06-01,19:45:21,1,CANCELLED,418,4990
26217,4915,162,2025-06-01,19:59:04,3,ACTIVE,126,28633
26218,4222,184,2025-06-01,19:43:36,3,CANCELLED,748,20805
26219,4127,169,2025-06-01,19:55:00,5,CANCELLED,366,20519
26220,679,187,2025-06-01,19:45:40,2,CANCELLED,641,13559
26221,7068,56,2025-06-01,20:00:05,1,CANCELLED,351,5506
26222,4454,157,2025-06-01,19:55:05,3,CANCELLED,225,12881
26223,6734,143,2025-06-01,19:59:06,8,CANCELLED,465,27418
26224,7512,174,2025-06-01,19:47:34,2,CANCELLED,730,15167
26225,7213,197,2025-06-01,19:53:24,5,CANCELLED,292,12133
26226,2447,85,2025-06-01,20:00:12,1,CANCELLED,283,15618
26227,6975,147,2025-06-01,19:49:13,1,ACTIVE,252,22364
26228,6576,115,2025-06-01,19:49:16,6,ACTIVE,475,7087
26229,1874,17,2025-06-01,19:58:27,8,ACTIVE,580,13318
26230,3083,69,2025-06-01,20:01:12,8,CANCELLED,507,23127
26231,770,96,2025-06-01,19:55:54,2,ACTIVE,183,11920
26232,1332,55,2025-06-01,19:55:49,4,CANCELLED,714,17695
26233,3191,175,2025-06-01,19:57:38,3,ACTIVE,573,24491
26234,1415,140,2025-06-01,19:58:18,2,ACTIVE,445,25169
26235,2779,92,2025-06-01,19:44:56,4,CANCELLED,61,18158
26236,2115,111,2025-06-01,19:58:45,1,ACTIVE,225,14039
26237,1588,22,2025-06-01,19:50:28,8,ACTIVE,312,21729
26238,3285,172,2025-06-01,19:55:36,6,CANCELLED,759,8775
26239,5623,197,2025-06-01,19:45:57,3,ACTIVE,161,25920
26240,7822,176,2025-06-01,19:57:51,4,ACTIVE,3,18598
26241,4488,154,2025-06-01,19:51:15,3,CANCELLED,621,19091
26242,1186,198,2025-06-01,19:50:17,8,ACTIVE,297,11691
26243,4127,178,2025-06-01,19:49:35,6,ACTIVE,145,21884
26244,7240,18,2025-06-01,19:59:00,3,CANCELLED,698,11306
26245,4513,71,2025-06-01,19:45:59,6,ACTIVE,759,4121
26246,6159,151,2025-06-01,20:00:37,5,ACTIVE,102,27264
26247,4643,151,2025-06-01,19:59:25,3,CANCELLED,762,19166
26248,5034,79,2025-06-01,19:53:57,2,ACTIVE,12,7637
26249,1449,31,2025-06-01,19:47:36,6,CANCELLED,503,14548
26250,6409,19,2025-06-01,19:57:50,7,ACTIVE,642,3355
26251,3744,35,2025-06-01,19:48:24,5,ACTIVE,687,21490
26252,6365,29,2025-06-01,19:51:43,5,CANCELLED,630,16084
26253,6585,19,2025-06-01,19:51:14,1,ACTIVE,73,1005
26254,5034,197,2025-06-01,19:44:49,8,CANCELLED,398,2781
26255,3713,142,2025-06-01,19:55:04,1,CANCELLED,29,18685
26256,186,48,2025-06-01,19:47:29,6,CANCELLED,718,11068
26257,2407,200,2025-06-01,19:55:14,7,CANCELLED,574,24716
26258,3440,82,2025-06-01,19:51:34,1,ACTIVE,3,18548
26259,7276,76,2025-06-01,19:47:34,6,ACTIVE,557,3786
26260,238,62,2025-06-01,19:46:31,3,CANCELLED,414,14344
26261,2293,139,2025-06-01,19:47:00,3,ACTIVE,164,894
26262,3820,177,2025-06-01,19:44:37,1,ACTIVE,668,27029
26263,2859,36,2025-06-01,19:55:40,1,ACTIVE,693,10490
26264,4825,146,2025-06-01,19:46:40,1,ACTIVE,513,9738
26265,3817,41,2025-06-01,19:51:51,6,CANCELLED,711,29545
26266,1716,16,2025-06-01,19:46:06,3,ACTIVE,22,27576
26267,5280,11,2025-06-01,19:55:39,4,ACTIVE,86,7521
26268,106,144,2025-06-01,19:54:36,7,ACTIVE,550,1681
26269,4322,63,2025-06-01,19:56:01,6,CANCELLED,719,2185
26270,3025,156,2025-06-01,19:54:28,8,ACTIVE,117,8327
26271,7246,39,2025-06-01,19:50:23,4,CANCELLED,688,9442
26272,6397,55,2025-06-01,19:47:16,7,CANCELLED,54,23694
26273,3261,92,2025-06-01,19:56:56,1,ACTIVE,551,2689
26274,3287,55,2025-06-01,19:49:06,6,ACTIVE,48,19973
26275,1134,31,2025-06-01,19:50:24,5,ACTIVE,177,15313
26276,2400,47,2025-06-01,19:45:33,8,CANCELLED,569,546
26277,3099,189,2025-06-01,19:49:03,7,ACTIVE,137,6591
26278,5763,15,2025-06-01,19:59:17,3,ACTIVE,297,29145
26279,220,20,2025-06-01,19:52:12,5,CANCELLED,761,24800
26280,4956,78,2025-06-01,19:56:17,5,ACTIVE,718,22923
26281,5796,153,2025-06-01,19:54:10,1,ACTIVE,785,15608
26282,5771,28,2025-06-01,19:47:06,1,ACTIVE,631,21112
26283,5046,179,2025-06-01,19:44:49,3,ACTIVE,28,3929
26284,2718,108,2025-06-01,19:43:19,4,ACTIVE,377,25989
26285,4590,188,2025-06-01,19:45:53,6,ACTIVE,534,11605
